courseid,testid,stuid,Tflist,knowledgeList,score,totalScore
17600,50088,5083,"1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1","2_1_2,2_1_1,2_1_3,2_4_1,2_4_4,2_4_2,2_4_3,2_4_5,2_2_2",30,40
17600,50089,5056,"0,1,0,0,0,0,0,0,0,1,0,1","3_6_1,3_2_4,3_4_1,3_6_4,3_2_3,3_6_3,3_7_3,3_7_5",6,24
17600,50090,5083,"1,1,1,1","4_2_4,4_2_5,3_1_3",8,8
17600,50090,5056,"1,1,1,1","4_2_4,4_2_5,3_1_3",8,8
17600,50091,5077,"1,1,0,1,0,1,0,0,0,0","3_2_4,3_4_1,3_6_1,3_6_4,3_6_3,3_7_3,3_7_1,3_7_6,3_7_4,3_7_5,3_3_2",8,20
17600,50089,5055,"1,0,1,0,0,0,0,0,1,0,0,1","3_6_1,3_2_4,3_4_1,3_6_4,3_2_3,3_6_3,3_7_3,3_7_5",8,24
17600,50090,5055,"1,1,1,0","4_2_4,4_2_5,3_1_3",6,8
17600,50086,5090,"1,0,1,1,1,0,1,1,1,1","3_3_1,3_3_7,3_3_5,3_3_3,3_2_3,3_7_2,3_4_1,3_4_2,3_1_3,4_2_4,4_2_5",16,20
17600,-1,5095,"1,1,1,1,1,1,0","3_4_3,3_7_5",12,14
17600,-1,5095,1,3_3_4,2,2
17600,-1,5119,"1,1,1,1,1,1,1","3_7_5,2_2_1,6_1_2",14,14
17600,-1,5119,"1,1,1,1,1,1,1","6_1_2,6_1_3,6_1_4,2_1_1,6_1_1,1_2_5,1_2_6,1_2_7,6_1_5,6_1_6,6_1_7,1_2_3,1_2_4",14,14
17600,-1,5119,"1,1,1,1,1,1","2_1_1,2_1_3,6_1_1,6_1_2,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7",12,12
17600,-1,5119,"1,1","2_2_1,6_1_4,6_1_5,6_1_2,6_1_3,6_1_6,6_1_7",4,4
17600,-1,5119,"1,1,1,1,1,1,1","2_2_1,6_1_2,2_1_1,6_1_3,6_1_4,2_1_2",14,14
17600,-1,5076,"0,1,1,1,1,1,1","2_2_1,6_1_2,1_2_5,1_2_6,1_2_7,6_1_3,6_1_4,2_1_1,6_1_1,6_1_5,6_1_6,6_1_7",12,14
17600,-1,5076,"0,1,1,1,1,1","2_2_1,6_1_4,6_1_5,3_7_4,6_1_2,6_1_3,6_1_6,6_1_7",10,12
17600,-1,5064,"1,1,1,1,0,1,1","3_6_1,3_2_1,2_2_1,6_1_2",12,14
17600,-1,5064,"1,1,0,1,0,1,1","1_2_5,1_2_6,1_2_7,6_1_2,6_1_3,6_1_4,3_4_1,2_1_1,6_1_1,6_1_5,6_1_6,6_1_7",10,14
17600,-1,5064,"0,0,1,1,0,1,1","2_1_1,2_1_3,6_1_1,6_1_2,6_1_8,6_3_1,6_3_2,3_3_7,3_4_1",8,14
17600,-1,5069,"1,1,1,1,1,1,1","3_6_1,3_2_3,3_7_5,3_4_1,1_2_8",14,14
17600,-1,5069,"1,1,1,1,1,1,1","3_6_1,3_2_3,3_7_5,3_4_1,1_2_8",14,14
17600,-1,5069,"1,1,1,1,1,0,1","3_6_1,3_6_4,1_2_5,1_2_6,1_2_7,6_1_2,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7,1_2_3,1_2_4",12,14
17600,-1,5069,"1,1,1,1,1,1,1","2_2_1,6_1_2,6_1_3,6_1_4,2_1_1,2_1_3,6_1_1",14,14
17600,-1,5069,"1,1,1","2_2_1,6_1_4,6_1_5,6_1_2,6_1_3,6_1_6,6_1_7,1_2_3,1_2_4,1_2_5,1_2_6,1_2_7",6,6
17600,-1,5069,"1,1,0,1,1,0,1","1_2_5,6_1_2,6_1_3,6_1_4,2_1_1,2_1_2,1_2_6,1_2_7",10,14
17600,-1,5069,"1,1,1,1,1,1,1",2_1_2,14,14
17600,-1,5069,"1,1,1,1,1,1,1","2_2_1,6_1_2,6_1_3,6_1_4,2_1_1,2_1_3,6_1_1",14,14
17600,-1,5069,"1,1","6_1_2,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7,1_2_3,1_2_4,1_2_5,1_2_6,1_2_7",4,4
17600,-1,5069,"1,1,1,1,1,1,1","1_2_5,6_1_2,6_1_3,6_1_4,2_2_1,6_1_5,2_1_1,2_1_2",14,14
17600,-1,5119,1,"6_1_2,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7",2,2
17600,-1,5119,"1,1,1,1,1,1,1","3_2_3,3_7_2,1_2_5,3_3_1,3_4_3",14,14
17600,-1,5119,"0,1,1,1,1,1,1","3_2_1,2_1_2,1_1_3,3_7_2,3_3_2",12,14
17600,-1,5076,1,"6_1_2,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7",2,2
17600,-1,5076,1,"6_1_2,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7",2,2
17600,-1,5076,"1,1,1,1,1,1,1","3_2_3,3_7_2,1_2_5,3_3_1,3_4_3",14,14
17600,-1,5086,"1,1,1,1,1,1,1","1_1_3,3_2_1,3_7_6",14,14
17600,-1,5119,"1,1,1,1,1,1,1","3_6_1,3_2_1,3_4_1",14,14
17600,-1,5086,"1,1,1,0,0,1,1","3_3_2,1_2_5,1_2_6,1_2_7,6_1_2,6_1_3,6_1_4,2_1_1,6_1_1",10,14
17600,-1,5086,"1,1,1,0,0,1,1","3_3_2,1_2_5,1_2_6,1_2_7,6_1_2,6_1_3,6_1_4,2_1_1,6_1_1",10,14
17600,-1,5086,"1,1,1,0,1,1,0","1_2_5,6_1_2,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7,1_2_2,1_2_3,1_2_4,1_2_6,1_2_7,2_2_1,3_7_4",10,14
17600,-1,5119,"1,1,1,1,1,1,1","3_2_3,3_7_2,3_6_4,1_1_3",14,14
17600,-1,5086,"1,0,1,0,1,1,0","2_2_1,6_1_2,2_1_1,2_1_3,6_1_1,6_1_3,6_1_4",8,14
17600,-1,5086,"1,0,1,1,1,1,1","2_1_1,6_1_8,6_3_1,6_3_2,6_1_1,2_1_3,2_4_2,2_4_3,2_4_4",12,14
17600,-1,5086,"1,1,1,1,1,1,1","2_4_4,2_4_2,2_4_1,2_4_3,2_4_5,2_1_1",14,14
17600,-1,5086,"1,1,1,1,1,1,1","3_3_2,6_1_2,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7,1_2_2,1_2_3,1_2_4,1_2_5,1_2_6,1_2_7,2_1_1,6_1_8,6_3_1,6_3_2",14,14
17600,-1,5086,"1,1,1,0,1,1,1","2_1_2,6_1_2,6_1_3,2_1_1,2_1_3,2_2_1",12,14
17600,-1,5086,"1,1,1,1,1,1,1","6_1_2,6_1_3,6_1_4,2_2_1,6_1_5,2_1_1,3_7_4,6_1_1",14,14
17600,-1,5064,"1,1,1,1,1,1,1","2_2_1,6_1_2,2_1_3,2_4_2,2_4_3,2_4_4,1_2_2,1_2_3,1_2_4,1_2_5,1_2_6,1_2_7,2_1_1,6_1_3,6_1_4,2_1_2",14,14
17600,-1,5064,"1,0,1,1,1,1,1","1_2_5,2_4_2,2_4_1,2_4_3,2_4_4,2_4_5,3_3_7",12,14
17600,-1,5059,"1,1,1,1,1,0,1","3_7_5,1_2_5,1_2_6,1_2_7",12,14
17600,-1,5119,"1,1,1,1,1,1,1","3_7_2,3_6_4,3_2_3,1_1_3,1_1_1",14,14
17600,-1,5119,"1,1,1,1,1,1,1","3_6_3,1_1_1,3_7_2,1_2_8,3_7_5,3_2_3,3_2_1",14,14
17600,-1,5119,"1,1,1,1,1,1,1","1_1_2,2_4_4,3_2_1,3_2_4,3_1_3,3_7_2,3_3_1",14,14
17600,-1,5119,"1,1,1,1,1,1,1","3_1_2,3_1_3,2_2_2,3_2_1,3_2_4,3_6_1,3_7_5",14,14
17600,-1,5064,"1,1,1","1_2_5,1_2_6,1_2_7,2_1_1,6_1_8,6_3_1,6_3_2,1_2_3,1_2_4",6,6
17600,-1,5064,"1,1,1,1,1,1,0","3_2_3,3_7_2,3_3_1,3_4_3,3_2_1",12,14
17600,-1,5057,"1,1,1,1,1,0,1","3_6_3,3_7_5,2_2_1,6_1_2,3_3_2,6_1_1,3_4_1,3_2_4",12,14
17600,-1,5059,"1,1,1,0,0","1_2_3,1_2_4,1_2_5,1_2_6,1_2_7,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,3_7_4",6,10
17600,-1,5059,"1,1,1,1,1,1,1","1_2_5,2_1_3,2_4_2,2_4_3,2_4_4,2_4_1",14,14
17600,-1,5059,"1,1,1,1,1,1","1_2_5,1_2_6,1_2_7,1_2_3,1_2_4,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,3_7_4",12,12
17600,-1,5059,1,"1_2_3,1_2_4,1_2_5,1_2_6,1_2_7",2,2
17600,-1,5059,"1,1,0,0,1,0,0","2_2_1,6_1_2,3_2_3,3_7_2,3_3_1,3_4_3",6,14
17600,-1,5059,"0,1,1,1,1,0,1","3_7_2,3_4_3,3_3_1",10,14
17600,-1,5089,"1,1,1,1,1,1,1","1_1_1,3_7_5,2_2_1,6_1_2,6_1_1",14,14
17600,-1,5089,"1,1,1,1,1,1,0","1_2_5,1_2_6,1_2_7,6_1_2,6_1_3,6_1_4,2_1_1,6_1_1,6_1_5,6_1_6,6_1_7,3_3_7",12,14
17600,-1,5089,"1,1,1,1,0,1,1","1_2_5,1_2_3,1_2_4,1_2_6,1_2_7,2_2_1,6_1_4,6_1_5,3_3_7,3_3_5,3_7_4",12,14
17600,-1,5089,"1,0,1,1","6_1_2,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7,3_3_7,1_2_3,1_2_4,1_2_5,1_2_6,1_2_7",6,8
17600,-1,5089,"1,1,1,1,0,1,1","2_2_1,6_1_2,2_1_1,2_1_3,6_1_1,6_1_3,6_1_4,2_1_2",12,14
17600,-1,5089,"1,1,1,1,1,1,0",2_1_2,12,14
17600,-1,5089,"1,1,1,1,1,1,1","1_2_5,1_2_6,1_2_7,2_2_1,6_1_4,6_1_5,6_1_2,6_1_3,6_1_6,6_1_7,3_3_7,1_2_3,1_2_4",14,14
17600,-1,5089,"1,1,1,1,1,1,1","6_1_2,6_1_3,6_1_4,2_1_1,6_1_1,2_2_1,2_1_3",14,14
17600,-1,5089,1,"6_1_2,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7",2,2
17600,-1,5074,"1,1,1,1,1,1,1","3_6_1,1_1_1,3_6_3,3_7_5,3_7_2,2_2_1,6_1_2",14,14
17600,-1,5074,"1,0,1,1,1,1,1","6_1_1,6_1_2,3_4_1,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7,3_6_1,3_6_4",12,14
17600,-1,5074,"1,0,1,1,1,1,1","6_1_1,6_1_2,3_4_1,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7,3_6_1,3_6_4",12,14
17600,-1,5074,"1,1,1,1,1,1,1","6_1_1,6_1_2,3_4_1,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7,3_6_1,3_6_4",14,14
17600,-1,5074,"1,1,1,1,1,1,1","1_2_5,1_2_6,1_2_7,6_1_2,6_1_3,6_1_4,2_1_1,6_1_1,1_2_2,1_2_3,1_2_4",14,14
17600,-1,5074,"1,0,0,1,1,1","2_2_1,6_1_4,6_1_5,3_3_3,3_3_4,1_2_5,1_2_6,1_2_7,1_2_3,1_2_4,6_1_2,6_1_3,6_1_6,6_1_7",8,12
17600,-1,5074,"1,1,1,1,1,1","2_2_1,6_1_4,6_1_5,3_3_3,3_3_4,1_2_5,1_2_6,1_2_7,1_2_3,1_2_4,6_1_2,6_1_3,6_1_6,6_1_7",12,12
17600,-1,5074,"1,1,1,1,1,1","2_2_1,6_1_4,6_1_5,3_3_3,3_3_4,1_2_5,1_2_6,1_2_7,1_2_3,1_2_4,6_1_2,6_1_3,6_1_6,6_1_7",12,12
17600,-1,5074,"1,1,1,1,1,1","2_2_1,6_1_4,6_1_5,3_3_3,3_3_4,1_2_5,1_2_6,1_2_7,1_2_3,1_2_4,6_1_2,6_1_3,6_1_6,6_1_7",12,12
17600,-1,5076,"1,1,0,1,1,1,1","3_6_1,3_6_4",12,14
17600,-1,5102,"0,1,1,1,0,0,1","3_6_1,3_2_3,3_7_5,2_2_1,6_1_2,6_1_1,3_4_1",8,14
17600,-1,5102,"1,1,0,1,1,0,0","2_2_2,6_1_2,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7,3_7_1,3_6_1,3_4_1,6_1_1",8,14
17600,-1,5102,"0,1,1,1,1,1,1","6_1_2,2_2_1,3_6_1,3_6_4,2_1_1,2_1_3,6_1_1,6_1_3,6_1_4",12,14
17600,-1,5102,"1,0,0,1,1,1,1","2_1_3,2_4_2,2_4_3,2_4_4,2_1_1,6_1_1,6_1_2,6_1_3,6_1_4,6_1_8,6_3_1,6_3_2,2_2_1,6_1_5",10,14
17600,-1,5102,"1,1,1,1,1,1,1","6_1_2,6_1_3,6_1_4,2_1_2,2_1_1",14,14
17600,-1,5102,"1,0,1,0,0,1,1","2_1_1,2_1_2,2_1_3,3_1_3,3_7_1,3_7_4,6_1_1,6_1_2,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7",8,14
17600,-1,5119,"1,1,1,1,1,1,1","2_1_1,6_1_8,6_3_1,6_3_2,3_6_1,3_6_4,3_3_2,2_1_3,2_4_2,2_4_3,2_4_4,3_2_4,3_7_3,3_2_1",14,14
17600,-1,5119,"1,1,1,1,1,1,1","2_4_2,2_4_1,2_4_3,2_4_4,2_4_5,2_1_1,2_1_2,2_1_3",14,14
17600,-1,5119,1,"2_1_1,6_1_8,6_3_1,6_3_2",2,2
17600,-1,5119,"1,1,1,1,0,1,1","3_1_3,3_6_1,3_6_3,2_2_2,3_3_2,3_2_4,2_1_2",12,14
17600,-1,5074,"1,1,1,1,1,1,1","2_2_1,6_1_2,2_1_1,2_1_3,6_1_1,6_1_3,6_1_4,2_1_2",14,14
17600,-1,5074,1,"6_1_2,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7",2,2
17600,-1,5074,"1,1,1,1,1,1,1","3_2_3,3_7_2,1_2_5,3_3_1,3_4_3",14,14
17600,-1,5064,"1,1,1,0,1,1,1","3_2_1,10_3_2",12,14
17600,-1,5119,"1,1,1,1",3_3_2,8,8
17600,-1,5119,"1,1,1,1,1,1,0","2_2_1,3_1_2,3_2_3,3_1_3,3_7_5,3_6_4",12,14
17600,-1,5119,"1,1,1,1,1,1","3_6_4,3_4_1,3_6_1",12,12
17600,-1,5102,"1,1,1,0,1,1,1",2_1_2,12,14
17600,-1,5102,"1,1,1,1,1,1,1","2_1_1,2_1_2,2_4_4,3_7_1,2_1_3,6_1_1,6_1_2,6_1_3,6_1_4,2_4_2,2_4_3",14,14
17600,-1,5068,"1,1,1,1,1,0,1","3_2_1,3_7_5,2_2_1,6_1_2,3_4_1,3_2_3,3_7_2",12,14
17600,-1,5068,"0,1,1,1,1,1,1","3_7_2,3_4_3,3_7_6,6_1_1,6_1_2",12,14
17600,-1,5090,"1,1,1,1,1,1,1","3_7_2,3_6_3,3_7_5,1_1_2",14,14
17600,-1,5090,"1,0,1,1","1_2_5,1_2_6,1_2_7,3_3_7,1_2_3,1_2_4",6,8
17600,-1,5090,"0,1",3_3_7,2,4
17600,-1,5090,"0,1",3_3_7,2,4
17600,-1,5090,"0,1",3_3_7,2,4
17600,-1,5090,"1,1",3_3_7,4,4
17600,-1,5090,"1,1,1,1,1,1,1","2_2_1,6_1_2,3_2_3,3_7_2,1_2_5,3_3_1,3_4_3",14,14
17600,-1,5090,"1,1,1,1,1,1,1","2_2_1,6_1_2,3_2_3,3_7_2,1_2_5,3_3_1,3_4_3",14,14
17600,-1,5090,"1,1,1,1,1,1,1","2_2_1,6_1_2,3_2_3,3_7_2,1_2_5,3_3_1,3_4_3",14,14
17600,-1,5090,"1,1,1,1,1,1,1","2_2_1,6_1_2,3_2_3,3_7_2,1_2_5,3_3_1,3_4_3",14,14
17600,-1,5090,"0,0,1,1,0,1,1","3_2_3,3_2_1,2_1_2,1_1_3,3_7_2,6_1_2,6_1_3,6_1_4",8,14
17600,-1,5090,"1,1,1,1,1,1,0","1_1_3,3_2_3,3_2_1",12,14
17600,-1,5119,"1,0,1,1,1,1,1","3_1_3,3_2_4,3_7_5,1_2_8,1_1_1,2_1_2,3_3_1",12,14
17600,-1,5119,"1,1,1,1,1,1,1","3_2_4,3_2_3",14,14
17600,-1,5057,"1,1,1,1,0,0,0","3_7_6,6_1_2,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7,3_7_1,3_4_1,3_6_1,3_6_4",8,14
17600,-1,5057,"1,1,1,1,0,0,0","3_7_6,6_1_2,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7,3_7_1,3_4_1,3_6_1,3_6_4",8,14
17600,-1,5057,"1,1,1,1,0,1,1","3_6_1,6_1_2,2_2_1,1_2_5,1_2_6,1_2_7",12,14
17600,-1,5057,"1,1,1,0,1,1,1","6_1_2,6_1_3,6_1_4,2_1_1,6_1_1,3_6_4,3_3_7,1_2_3,1_2_4,1_2_5,1_2_6,1_2_7",12,14
17600,-1,5057,"1,0,0,1,1,1,1","2_2_1,6_1_4,6_1_5,3_3_3,3_6_4,3_7_4,1_2_3,1_2_4,1_2_5,1_2_6,1_2_7,3_4_1,3_6_1",10,14
17600,-1,5057,"1,1,1,1,1,1","1_2_5,1_2_6,1_2_7,3_3_3,6_1_2,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7,1_2_3,1_2_4",12,12
17600,-1,5076,"1,0,0,1,1,1","3_6_4,3_6_1,3_4_1",8,12
17600,-1,5071,"0,0,1,1,1,0,0","3_6_1,3_4_3,3_2_1,2_2_1,6_1_2,3_3_2",6,14
17600,-1,5071,"1,1,1,1,1,1,1","3_6_1,3_4_3,3_2_1,2_2_1,6_1_2,3_3_2",14,14
17600,-1,5111,"1,1,1,1,0,1,0","3_2_3,3_4_3,3_2_1,3_7_5,3_7_2",10,14
17600,-1,5055,"1,1,1,1,1,1,1","1_1_1,3_2_3,3_7_5,3_7_2,6_1_1,6_1_2",14,14
17600,-1,5093,"1,1,1,1,1,1,1","1_1_3,3_2_3,3_7_5,3_7_2,2_2_1,6_1_2,6_1_1",14,14
17600,-1,5056,"1,1,0,0,1,1,0","3_7_5,2_2_1,6_1_2,3_3_2,3_4_1,3_2_4,3_2_3",8,14
17600,-1,5071,"1,0,0,0,1,0,0","3_1_1,3_1_3,6_1_1,6_1_2,3_4_1,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7,3_1_2",4,14
17600,-1,5071,"1,1,1,1,0,1,1","3_1_1,3_1_3,6_1_1,6_1_2,3_4_1,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7,3_1_2",12,14
17600,-1,5071,"1,1,1,1,1,1,1","3_1_1,3_1_3,6_1_1,6_1_2,3_4_1,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7,3_1_2",14,14
17600,-1,5055,"0,0,1,0,0,1,1","3_4_1,3_2_4,3_4_2,3_6_1,3_6_4",6,14
17600,-1,5056,"0,1,1,0,1,1,1","3_6_1,1_1_3,1_1_1,3_4_3,3_6_3",10,14
17600,-1,5093,"1,1,1,0,1,1,1","3_2_4,1_2_5,1_2_6,1_2_7,3_7_6",12,14
17600,-1,5055,"0,0,1,0,0,0,1","3_7_3,3_2_4,1_2_5,1_2_6,1_2_7",4,14
17600,-1,5056,"0,1,1,1,1,1,1","6_1_1,6_1_2,3_1_2,3_1_3,1_2_5,3_6_4,1_2_6,1_2_7",12,14
17600,-1,5103,"0,0,0,0,0,0,0","3_6_1,1_1_3,1_1_1,3_2_1",0,14
17600,-1,5092,"1,1,1,1,1,1,1","1_1_1,3_2_1,3_7_5,3_3_2",14,14
17600,-1,5056,"1,1,1,1,0,0,1","6_1_2,6_1_3,6_1_4,1_1_3,3_3_7,3_3_2,6_1_5,6_1_6,6_1_7",10,14
17600,-1,5055,"0,0,0,0,1,1,0","3_2_4,3_3_7,1_2_2,1_2_3,1_2_4,1_2_5,1_2_6,1_2_7,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,3_4_1",4,14
17600,-1,5056,"0,1,1,0,1,0,1","3_7_1,3_6_1,3_4_1,6_1_1,2_2_1,6_1_2,3_6_4",8,14
17600,-1,5066,"1,0,0,0,1,1,1","1_1_1,3_4_3,3_7_6,2_2_1,6_1_2,6_1_1",8,14
17600,-1,5056,"1,1,1,1,1,0,1","3_3_2,2_1_3,2_4_2,2_4_3,2_4_4,2_1_1,6_1_1,6_1_2,6_1_3,6_1_4,1_2_3,1_2_4,1_2_5,1_2_6,1_2_7,2_4_1,2_4_5",12,14
17600,-1,5082,"1,1,1,1,0,1,1","3_6_1,1_1_1,3_2_3,2_2_1,6_1_2,3_3_2,6_1_1",12,14
17600,-1,5056,"1,1,1,1,0,0,1","2_1_1,6_1_8,6_3_1,6_3_2,6_1_2,1_2_5,2_2_1,6_1_4,6_1_5,6_1_3,2_1_2",10,14
17600,-1,5066,"1,1,1,1,1,1,1","3_4_1,1_2_8,6_1_2,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7,3_6_1,3_6_4",14,14
17600,-1,5056,"1,0,0,1,0,0,0","3_1_3,3_7_1,3_3_7,3_3_5,3_7_4,3_3_3,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5",4,14
17600,-1,5090,"0,1,1,1,1,1,1","3_7_5,3_2_3,3_7_2,6_1_2,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7,3_6_4",12,14
17600,-1,5066,"1,1,1,1,1,1,1","2_2_1,6_1_2,1_2_5,1_2_6,1_2_7,3_4_3,6_1_3,6_1_4,2_1_1,2_1_3,6_1_1",14,14
17600,-1,5055,"1,0,0,1,0,1,0","2_4_2,1_2_5,2_1_3,2_4_3,2_4_4,3_7_3,3_7_4",6,14
17600,-1,5056,"1,1,1,1,1,0,1","2_4_2,2_4_4,2_4_1,2_1_1,2_4_3,2_4_5",12,14
17600,-1,5066,"1,1,1,1,0,0,1","1_2_5,1_2_3,1_2_4,1_2_6,1_2_7,2_2_1,6_1_4,6_1_5,3_7_6,3_7_4",10,14
17600,-1,5056,"1,0,1,1,1,1,1","2_2_1,6_1_2,6_1_1,1_2_5,1_2_6,1_2_7,6_1_3,6_1_4",12,14
17600,-1,5066,"1,1,1,1","6_1_2,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7,3_7_6,3_7_4",8,8
17600,-1,5066,"1,1,0,1,1,1,1","6_1_2,6_1_3,6_1_4,2_1_1,2_1_2,2_2_1,6_1_1",12,14
17600,-1,5056,"1,1,1,1,1,1,1","3_3_7,6_1_2,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7,3_7_1,2_2_1,1_2_3,1_2_4,1_2_5,1_2_6,1_2_7,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5",14,14
17600,-1,5105,"1,1,1,1,1,0,1","3_2_3,3_7_5,3_7_6,3_4_1",12,14
17600,-1,5082,"1,1,1,1,1,1,1","3_1_1,3_1_3,3_4_1,6_1_2,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7,2_2_1,3_7_1,3_1_2",14,14
17600,-1,5056,"1,1,1,1,1,1,1","1_2_5,2_1_3,2_4_2,2_4_3,2_4_4,2_1_1,6_1_1,6_1_2,6_1_3,6_1_4",14,14
17600,-1,5066,"1,1,1,0,1,1,1","2_1_1,6_1_8,6_3_1,6_3_2,6_1_1",12,14
17600,-1,5056,"1,1,1,1,1,1,1","6_1_1,2_1_1,2_1_3,6_1_2,3_7_4,3_3_3,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5",14,14
17600,-1,5056,"1,1,1,1,1,1","2_4_2,2_4_3,2_4_4,2_4_5,1_2_5,1_2_6,1_2_7,6_1_2,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7,1_2_3,1_2_4,2_4_1",12,12
17600,-1,5056,"1,1,1,1,1,1,1","6_1_2,2_1_2,6_1_3,2_2_1,6_1_1,6_1_4",14,14
17600,-1,5056,"1,1","6_1_2,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7,1_2_3,1_2_4,1_2_5,1_2_6,1_2_7",4,4
17600,-1,5055,"1,1,1,1,0,1,1","2_1_1,2_1_3,6_1_1,6_1_2,2_1_2,2_4_4,2_4_1,2_4_2,2_4_3,2_4_5",12,14
17600,-1,5056,"1,0,1,1,1,1,1","1_2_5,2_2_1,6_1_2,2_1_1,6_1_1,6_1_3,6_1_4,2_1_3,6_1_5",12,14
17600,-1,5056,"1,1,1,1,1,1,1","2_2_1,2_1_1,6_1_2,6_1_3,6_1_4,2_1_2,1_2_5,1_2_6,1_2_7",14,14
17600,-1,5056,"1,1,1","2_2_1,6_1_4,6_1_5,6_1_2,6_1_3,6_1_6,6_1_7,1_2_3,1_2_4,1_2_5,1_2_6,1_2_7",6,6
17600,-1,5056,"1,1,1,1,1,1,1","6_1_1,6_1_2,6_1_3,6_1_4,1_2_5,2_2_1,2_1_1,2_1_3",14,14
17600,-1,5105,"1,0,1,1,1,1,1","1_2_5,1_2_6,1_2_7,3_7_1,3_4_1,1_2_3,1_2_4,3_1_3",12,14
17600,-1,5056,"1,1,1","1_2_5,1_2_6,1_2_7,6_1_2,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7,1_2_3,1_2_4",6,6
17600,-1,5056,"0,1,1,1,1,1,1","6_1_2,2_1_1,6_1_3,6_1_4,2_1_2,2_2_1,6_1_1",12,14
17600,-1,5105,1,3_7_4,2,2
